boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-8705000230048.bu,o00407-8705000230048.bu,93,71,1,1,UE2011
o00407-8877300730362.bu,o00407-8877300730362.bu,100,126,6,15,UE2020
o00407-8781501150060.bu,o00407-8781501150060.bu,253,47,2,4,UE2011
o00407-8581200130068.bu,o00407-8581200130068.bu,187,141,7,9,UE2010
o00407-8935401100055.bu,o00407-8935401100055.bu,144,92,1,5,UE2015
o00407-8817000380017.bu,o00407-8817000380017.bu,77,91,5,10,UE2010
o00407-8569300120121.bu,o00407-8569300120121.bu,167,88,8,6,UE2013
o00407-8679701270011.bu,o00407-8679701270011.bu,172,62,2,6,UE2010
o00407-8851000440094.bu,o00407-8851000440094.bu,93,131,3,11,UE2010
o00407-8757200990004.bu,o00407-8757200990004.bu,168,131,2,5,UE2010
o00407-8599500160418.bu,o00407-8599500160418.bu,217,80,4,7,UE2020
o00407-8694000790073.bu,o00407-8694000790073.bu,157,123,3,4,UE2010
o00407-8917600530092.bu,o00407-8917600530092.bu,36,18,0,1,UE2009
o00407-8801301140181.bu,o00407-8801301140181.bu,106,146,5,4,UE2020
o00407-8651700970028.bu,o00407-8651700970028.bu,126,106,3,11,UE2020
o00407-8713000240066.bu,o00407-8713000240066.bu,88,99,4,2,UE2010
o00407-8801301130041.bu,o00407-8801301130041.bu,85,139,4,9,UE2020
o00407-8801301140222.bu,o00407-8801301140222.bu,127,127,5,10,UE2020
o00407-8957501620043.bu,o00407-8957501620043.bu,148,122,6,5,UE2020
o00407-8853600450078.bu,o00407-8853600450078.bu,111,43,4,0,UE2010
o00407-8693200500215.bu,o00407-8693200500215.bu,121,123,4,9,UE2013
o00407-8940000520218.bu,o00407-8940000520218.bu,93,117,5,5,UE2011
o00407-8569300120038.bu,o00407-8569300120038.bu,152,134,6,11,UE2013
o00407-8481601310107.bu,o00407-8481601310107.bu,202,124,5,11,UE2015
o00407-8633900670095.bu,o00407-8633900670095.bu,173,75,6,7,UE2009
o00407-8569300120241.bu,o00407-8569300120241.bu,167,118,7,5,UE2013
o00407-8928100530134.bu,o00407-8928100530134.bu,56,85,1,4,UE2010
o00407-8801300020005.bu,o00407-8801300020005.bu,172,111,10,7,UE2020
o00407-9825600550135.bu,o00407-9825600550135.bu,175,121,5,7,UE2015
o00407-8939700890090.bu,o00407-8939700890090.bu,166,103,2,5,UE2009
o00407-8589800660205.bu,o00407-8589800660205.bu,86,87,3,9,UE2020
o00407-8552900530036.bu,o00407-8552900530036.bu,69,76,5,5,UE2010
o00407-8865000790052.bu,o00407-8865000790052.bu,93,162,9,6,UE2010
o00407-8683500710037.bu,o00407-8683500710037.bu,194,87,7,8,UE2020
o00407-8801301110006.bu,o00407-8801301110006.bu,106,167,6,16,UE2020
o00407-8933800850039.bu,o00407-8933800850039.bu,136,107,7,17,UE2011
o00407-8723800260032.bu,o00407-8723800260032.bu,104,90,5,12,UE2010
o00407-8738600270042.bu,o00407-8738600270042.bu,140,124,6,3,UE2010
o00407-8761000750077.bu,o00407-8761000750077.bu,281,48,2,5,UE2010
o00407-8963000720529.bu,o00407-8963000720529.bu,106,141,9,12,UE2020
o00407-8911700700108.bu,o00407-8911700700108.bu,112,18,4,3,UE2010
o00407-8597900230010.bu,o00407-8597900230010.bu,132,105,6,6,UE2015
o00407-8895100820102.bu,o00407-8895100820102.bu,101,124,4,10,UE2009
o00407-8589800660084.bu,o00407-8589800660084.bu,148,132,4,14,UE2020
o00407-8961300030098.bu,o00407-8961300030098.bu,140,114,2,11,UE2010
o00407-8801301590482.bu,o00407-8801301590482.bu,118,165,4,12,UE2020
o00407-8831500390110.bu,o00407-8831500390110.bu,150,90,3,0,UE2010
o00407-8839000400177.bu,o00407-8839000400177.bu,165,94,7,18,UE2020
o00407-8683501730246.bu,o00407-8683501730246.bu,197,96,7,12,UE2020
o00407-8771801720210.bu,o00407-8771801720210.bu,187,89,4,7,UE2020
o00407-8723800260031.bu,o00407-8723800260031.bu,109,98,4,9,UE2010
o00407-8963000720100.bu,o00407-8963000720100.bu,126,129,8,12,UE2020
o00407-8709200890161.bu,o00407-8709200890161.bu,97,35,1,2,UE2010
o00407-8609601170073.bu,o00407-8609601170073.bu,155,14,1,0,UE2010
o00407-8801301120365.bu,o00407-8801301120365.bu,122,126,10,7,UE2020
o00407-8847100420090.bu,o00407-8847100420090.bu,210,103,6,1,UE2010
o00407-8515400060024.bu,o00407-8515400060024.bu,69,14,1,2,UE2015
o00407-8717301180116.bu,o00407-8717301180116.bu,198,70,4,6,UE2013
o00407-8815301630203.bu,o00407-8815301630203.bu,129,166,4,6,UE2015
o00407-8943501330056.bu,o00407-8943501330056.bu,72,37,6,5,UE2011
o00407-8873001300025.bu,o00407-8873001300025.bu,94,103,7,4,UE2010
o00407-8561801430103.bu,o00407-8561801430103.bu,166,98,4,8,UE2020
o00407-8521900500156.bu,o00407-8521900500156.bu,99,106,4,5,UE2009
o00407-8801301110185.bu,o00407-8801301110185.bu,185,120,10,6,UE2020
o00407-8599501360025.bu,o00407-8599501360025.bu,157,92,5,10,UE2020
o00407-8853600450004.bu,o00407-8853600450004.bu,135,70,2,2,UE2010
o00407-8839001620254.bu,o00407-8839001620254.bu,170,148,8,6,UE2020
o00407-8735101030084.bu,o00407-8735101030084.bu,34,40,3,2,UE2015
o00407-8615001400023.bu,o00407-8615001400023.bu,149,89,5,5,UE2010
o00407-8841201350098.bu,o00407-8841201350098.bu,153,112,5,10,UE2020
o00407-8955900930241.bu,o00407-8955900930241.bu,174,77,3,9,UE2010
o00407-8975301540108.bu,o00407-8975301540108.bu,104,101,2,7,UE2010
o00407-8530800850169.bu,o00407-8530800850169.bu,172,97,4,7,UE2011
o00407-8488301200057.bu,o00407-8488301200057.bu,186,93,2,8,UE2010
o00407-8841201350084.bu,o00407-8841201350084.bu,108,134,4,8,UE2020
o00407-8599500160028.bu,o00407-8599500160028.bu,161,85,3,12,UE2020
o00407-8841201350173.bu,o00407-8841201350173.bu,128,86,3,4,UE2020
o00407-8815301630150.bu,o00407-8815301630150.bu,102,134,7,10,UE2015
o00407-8564200620017.bu,o00407-8564200620017.bu,218,87,2,5,UE2011
o00407-8777700320151.bu,o00407-8777700320151.bu,126,63,7,2,UE2010
o00407-8599501690221.bu,o00407-8599501690221.bu,193,91,7,4,UE2020
o00407-8945101200114.bu,o00407-8945101200114.bu,131,80,4,3,UE2010
o00407-8852800640011.bu,o00407-8852800640011.bu,51,92,1,1,UE2010
o00407-8963000590338.bu,o00407-8963000590338.bu,97,150,6,8,UE2020
o00407-9825600550346.bu,o00407-9825600550346.bu,164,131,3,11,UE2015
o00407-8877300510463.bu,o00407-8877300510463.bu,160,105,7,7,UE2020
o00407-8909500220094.bu,o00407-8909500220094.bu,180,73,6,8,UE2015
o00407-8963000720470.bu,o00407-8963000720470.bu,130,154,4,6,UE2020
o00407-8619300170131.bu,o00407-8619300170131.bu,100,85,5,4,UE2011
o00407-8706801160028.bu,o00407-8706801160028.bu,121,161,4,16,UE2010
o00407-8673800500013.bu,o00407-8673800500013.bu,146,119,6,11,UE2011
o00407-8531600070213.bu,o00407-8531600070213.bu,113,108,2,6,UE2015
o00407-8781501150045.bu,o00407-8781501150045.bu,131,70,1,6,UE2011
o00407-8953200580107.bu,o00407-8953200580107.bu,151,64,5,5,UE2010
o00407-8845500300101.bu,o00407-8845500300101.bu,138,113,6,2,UE2011
o00407-8616900620103.bu,o00407-8616900620103.bu,249,68,5,7,UE2010
o00407-8785800330186.bu,o00407-8785800330186.bu,127,94,6,8,UE2020
o00407-8734301620365.bu,o00407-8734301620365.bu,89,63,2,5,UE2020
o00407-8935401100122.bu,o00407-8935401100122.bu,159,107,8,7,UE2015
o00407-8771800760234.bu,o00407-8771800760234.bu,187,91,5,7,UE2020
o00407-8801300020327.bu,o00407-8801300020327.bu,92,139,2,5,UE2020
o00407-8617700910007.bu,o00407-8617700910007.bu,58,51,2,3,UE2010
o00407-8543000890164.bu,o00407-8543000890164.bu,183,47,0,2,UE2010
o00407-8651700970183.bu,o00407-8651700970183.bu,120,116,7,2,UE2020
o00407-8507300050128.bu,o00407-8507300050128.bu,113,130,4,3,UE2009
o00407-8799800110207.bu,o00407-8799800110207.bu,178,98,5,6,UE2015
o00407-8589801340114.bu,o00407-8589801340114.bu,117,126,7,12,UE2020
o00407-8597900230350.bu,o00407-8597900230350.bu,59,45,3,8,UE2011
o00407-8729700290172.bu,o00407-8729700290172.bu,74,83,2,4,UE2013
o00407-8546400120134.bu,o00407-8546400120134.bu,172,104,7,11,UE2015
o00407-8801301600169.bu,o00407-8801301600169.bu,144,136,2,18,UE2020
o00407-8935401100002.bu,o00407-8935401100002.bu,146,114,4,5,UE2015
o00407-8847100420053.bu,o00407-8847100420053.bu,185,61,5,4,UE2010
o00407-8841201350053.bu,o00407-8841201350053.bu,168,145,6,5,UE2020
o00407-8801301580503.bu,o00407-8801301580503.bu,135,165,3,8,UE2020
o00407-8737800620141.bu,o00407-8737800620141.bu,212,97,2,13,UE2010
o00407-8847100420027.bu,o00407-8847100420027.bu,175,42,5,0,UE2010
o00407-8877300510440.bu,o00407-8877300510440.bu,115,119,6,10,UE2020
o00407-8725400270057.bu,o00407-8725400270057.bu,161,87,4,4,UE2010
o00407-8569300120106.bu,o00407-8569300120106.bu,169,93,4,4,UE2013
o00407-8641001680038.bu,o00407-8641001680038.bu,59,153,1,8,UE2010
o00407-8682701070100.bu,o00407-8682701070100.bu,124,101,2,6,UE2009
o00407-8703301490012.bu,o00407-8703301490012.bu,207,110,2,11,UE2015
o00407-8791200340014.bu,o00407-8791200340014.bu,130,122,4,7,UE2020
o00407-8773400770004.bu,o00407-8773400770004.bu,145,137,3,18,UE2015
o00407-8531600070280.bu,o00407-8531600070280.bu,140,151,5,10,UE2015
o00407-8637100200300.bu,o00407-8637100200300.bu,213,108,4,6,UE2015
o00407-8476000290429.bu,o00407-8476000290429.bu,125,170,2,5,UE2013
o00407-8851000440011.bu,o00407-8851000440011.bu,125,122,5,2,UE2010
o00407-8511101240349.bu,o00407-8511101240349.bu,109,135,10,10,UE2009
o00407-8749100310008.bu,o00407-8749100310008.bu,163,79,5,4,UE2011
o00407-8791200600060.bu,o00407-8791200600060.bu,126,142,2,12,UE2020
o00407-8753000670127.bu,o00407-8753000670127.bu,104,31,4,3,UE2015
o00407-8577401050099.bu,o00407-8577401050099.bu,124,83,1,8,UE2011
o00407-8561801430099.bu,o00407-8561801430099.bu,188,81,3,9,UE2020
o00407-8851000440105.bu,o00407-8851000440105.bu,173,89,8,9,UE2010
o00407-8963000590174.bu,o00407-8963000590174.bu,155,127,4,13,UE2020
o00407-8511100740216.bu,o00407-8511100740216.bu,130,122,2,6,UE2015
o00407-8847100420163.bu,o00407-8847100420163.bu,211,89,4,9,UE2010
o00407-8801301130486.bu,o00407-8801301130486.bu,87,117,1,5,UE2020
o00407-8843900090125.bu,o00407-8843900090125.bu,135,127,2,10,UE2010
o00407-8771800760079.bu,o00407-8771800760079.bu,154,68,5,4,UE2020
o00407-8599501690346.bu,o00407-8599501690346.bu,198,90,8,10,UE2020
o00407-8507300050080.bu,o00407-8507300050080.bu,108,116,1,5,UE2013
o00407-8927300550194.bu,o00407-8927300550194.bu,201,91,1,7,UE2015
o00407-8791200600495.bu,o00407-8791200600495.bu,52,85,2,8,UE2020
o00407-8691601200077.bu,o00407-8691601200077.bu,181,56,1,4,UE2009
o00407-8801301600366.bu,o00407-8801301600366.bu,109,140,3,9,UE2020
o00407-8589800660528.bu,o00407-8589800660528.bu,116,148,6,10,UE2020
o00407-8599501690233.bu,o00407-8599501690233.bu,119,86,3,13,UE2020
o00407-8650901040091.bu,o00407-8650901040091.bu,135,67,5,3,UE2010
o00407-8654100030029.bu,o00407-8654100030029.bu,138,121,5,5,UE2010
o00407-8657601190004.bu,o00407-8657601190004.bu,96,91,3,4,UE2011
o00407-8561801430051.bu,o00407-8561801430051.bu,150,103,7,7,UE2020
o00407-8589800660421.bu,o00407-8589800660421.bu,145,131,5,4,UE2020
o00407-8785801280247.bu,o00407-8785801280247.bu,183,100,3,7,UE2020
o00407-9829901550014.bu,o00407-9829901550014.bu,95,105,3,4,UE2010
o00407-8599500160132.bu,o00407-8599500160132.bu,167,67,3,6,UE2020
o00407-8801301120505.bu,o00407-8801301120505.bu,130,155,5,9,UE2020
o00407-8903600830008.bu,o00407-8903600830008.bu,136,57,3,4,UE2015
o00407-8783101380090.bu,o00407-8783101380090.bu,243,73,3,3,UE2010
o00407-8853600450251.bu,o00407-8853600450251.bu,133,164,4,16,UE2010
o00407-8801301590022.bu,o00407-8801301590022.bu,118,167,8,13,UE2020
o00407-8650901040079.bu,o00407-8650901040079.bu,208,112,6,6,UE2010
o00407-8729700290348.bu,o00407-8729700290348.bu,218,102,2,5,UE2013
o00407-8511100740356.bu,o00407-8511100740356.bu,123,149,13,7,UE2015
o00407-8589801340007.bu,o00407-8589801340007.bu,99,71,2,7,UE2020
o00407-8587100140023.bu,o00407-8587100140023.bu,176,38,4,2,UE2010
o00407-8727000280047.bu,o00407-8727000280047.bu,203,76,2,2,UE2010
o00407-8927300550070.bu,o00407-8927300550070.bu,174,87,8,5,UE2015
o00407-8791200340187.bu,o00407-8791200340187.bu,146,165,6,8,UE2020
o00407-8585500650058.bu,o00407-8585500650058.bu,163,74,7,8,UE2020
o00407-8659201650014.bu,o00407-8659201650014.bu,144,54,0,4,UE2015
o00407-8620701530040.bu,o00407-8620701530040.bu,212,101,3,18,UE2013
o00407-8736001290058.bu,o00407-8736001290058.bu,164,90,5,8,UE2015
o00407-8815300370151.bu,o00407-8815300370151.bu,76,156,2,8,UE2015
o00407-8717301180194.bu,o00407-8717301180194.bu,185,137,8,4,UE2013
o00407-8507300050154.bu,o00407-8507300050154.bu,102,134,5,1,UE2013
o00407-8637100200048.bu,o00407-8637100200048.bu,100,59,1,1,UE2015
o00407-8801301140399.bu,o00407-8801301140399.bu,105,164,5,10,UE2020
o00407-8702501280331.bu,o00407-8702501280331.bu,293,38,5,6,UE2020
o00407-8589801340283.bu,o00407-8589801340283.bu,132,105,3,5,UE2020
o00407-8729700290302.bu,o00407-8729700290302.bu,188,95,1,7,UE2013
o00407-8801301130271.bu,o00407-8801301130271.bu,148,150,5,5,UE2020
o00407-8589800660239.bu,o00407-8589800660239.bu,141,133,0,12,UE2020
o00407-8801301110295.bu,o00407-8801301110295.bu,203,108,0,7,UE2020
o00407-8801301140434.bu,o00407-8801301140434.bu,137,147,7,13,UE2020
o00407-8693200500213.bu,o00407-8693200500213.bu,92,107,5,2,UE2009
o00407-9825600550295.bu,o00407-9825600550295.bu,132,99,4,5,UE2015
o00407-8581200130060.bu,o00407-8581200130060.bu,182,105,8,3,UE2010
o00407-8599501360171.bu,o00407-8599501360171.bu,131,119,4,9,UE2020
o00407-8503000230361.bu,o00407-8503000230361.bu,200,79,2,1,UE2011
o00407-8813701570016.bu,o00407-8813701570016.bu,123,78,2,5,UE2010
o00407-8599501690033.bu,o00407-8599501690033.bu,147,53,0,6,UE2020
o00407-8599500160472.bu,o00407-8599500160472.bu,183,100,7,7,UE2020
o00407-8721100250073.bu,o00407-8721100250073.bu,88,164,6,7,UE2009
o00407-8599500160403.bu,o00407-8599500160403.bu,177,95,5,6,UE2020
o00407-8933800850080.bu,o00407-8933800850080.bu,168,101,7,10,UE2011
o00407-8637101480275.bu,o00407-8637101480275.bu,180,88,4,2,UE2015
o00407-8514601250068.bu,o00407-8514601250068.bu,95,107,4,3,UE2010
o00407-8771801720258.bu,o00407-8771801720258.bu,181,123,4,3,UE2020
o00407-8841200410560.bu,o00407-8841200410560.bu,170,111,7,6,UE2020
o00407-8771800760364.bu,o00407-8771800760364.bu,140,75,1,5,UE2020
o00407-8771800760520.bu,o00407-8771800760520.bu,147,121,10,8,UE2020
o00407-8801301130094.bu,o00407-8801301130094.bu,148,120,3,5,UE2020
o00407-8751301220024.bu,o00407-8751301220024.bu,143,123,3,12,UE2010
o00407-8975301540133.bu,o00407-8975301540133.bu,118,119,5,5,UE2010
o00407-8511100740310.bu,o00407-8511100740310.bu,118,141,7,9,UE2015
o00407-8599501360415.bu,o00407-8599501360415.bu,110,80,3,7,UE2020
o00407-8498000380013.bu,o00407-8498000380013.bu,123,143,6,6,UE2010
o00407-8725400270046.bu,o00407-8725400270046.bu,85,138,4,9,UE2013
o00407-8815300370425.bu,o00407-8815300370425.bu,86,196,5,7,UE2009
o00407-8784000220067.bu,o00407-8784000220067.bu,167,60,4,1,UE2015
o00407-8877300730184.bu,o00407-8877300730184.bu,124,108,6,5,UE2020
o00407-8541300080075.bu,o00407-8541300080075.bu,245,71,6,7,UE2020
o00407-8795500780019.bu,o00407-8795500780019.bu,35,54,2,4,UE2010
o00407-8637100200287.bu,o00407-8637100200287.bu,206,117,11,5,UE2009
o00407-8589801340326.bu,o00407-8589801340326.bu,114,125,7,7,UE2020
o00407-8923000040108.bu,o00407-8923000040108.bu,137,157,1,11,UE2011
o00407-8531600070098.bu,o00407-8531600070098.bu,101,126,4,7,UE2015
o00407-8653300210086.bu,o00407-8653300210086.bu,187,53,1,7,UE2009
o00407-8727000280044.bu,o00407-8727000280044.bu,156,54,4,5,UE2010
o00407-8801301130049.bu,o00407-8801301130049.bu,120,164,3,9,UE2020
o00407-8669000980130.bu,o00407-8669000980130.bu,176,84,4,2,UE2015
o00407-8801301610296.bu,o00407-8801301610296.bu,106,163,6,13,UE2020
o00407-8555300090097.bu,o00407-8555300090097.bu,118,132,6,5,UE2010
o00407-8623101380116.bu,o00407-8623101380116.bu,215,110,12,10,UE2010
o00407-8937001490105.bu,o00407-8937001490105.bu,155,87,6,11,UE2015
o00407-8801301590409.bu,o00407-8801301590409.bu,109,186,2,8,UE2020
o00407-8839000400251.bu,o00407-8839000400251.bu,90,57,5,7,UE2020
o00407-8841200410515.bu,o00407-8841200410515.bu,105,105,4,6,UE2020
o00407-8858700870016.bu,o00407-8858700870016.bu,72,101,5,2,UE2010
o00407-8511100740152.bu,o00407-8511100740152.bu,117,95,4,4,UE2009
o00407-8475100060147.bu,o00407-8475100060147.bu,150,39,4,0,UE2013
o00407-9825600550094.bu,o00407-9825600550094.bu,148,91,2,13,UE2015
o00407-8589801340358.bu,o00407-8589801340358.bu,147,130,7,10,UE2020
o00407-8685100900167.bu,o00407-8685100900167.bu,176,117,6,7,UE2020
o00407-8511101240078.bu,o00407-8511101240078.bu,114,118,4,5,UE2015
o00407-8685100900120.bu,o00407-8685100900120.bu,118,147,8,9,UE2020
o00407-8841200410260.bu,o00407-8841200410260.bu,159,155,3,8,UE2020
o00407-8873001300060.bu,o00407-8873001300060.bu,154,168,14,11,UE2010
o00407-8869200490174.bu,o00407-8869200490174.bu,134,37,2,2,UE2013
o00407-8801301580474.bu,o00407-8801301580474.bu,139,171,4,8,UE2020
o00407-8801301130392.bu,o00407-8801301130392.bu,109,176,5,14,UE2020
o00407-8597900230031.bu,o00407-8597900230031.bu,121,70,2,9,UE2015
o00407-8589801340385.bu,o00407-8589801340385.bu,142,102,2,5,UE2020
o00407-8568501100013.bu,o00407-8568501100013.bu,146,116,3,8,UE2015
o00407-8815300370095.bu,o00407-8815300370095.bu,95,112,7,3,UE2015
o00407-8539100540030.bu,o00407-8539100540030.bu,138,106,3,8,UE2013
o00407-8813701570031.bu,o00407-8813701570031.bu,166,95,4,6,UE2010
o00407-8839001620176.bu,o00407-8839001620176.bu,167,112,11,7,UE2020
o00407-9825600550273.bu,o00407-9825600550273.bu,141,77,1,3,UE2015
o00407-8683501730137.bu,o00407-8683501730137.bu,151,102,3,8,UE2020
o00407-8931101010025.bu,o00407-8931101010025.bu,90,56,5,6,UE2010
o00407-8935401100072.bu,o00407-8935401100072.bu,158,85,4,4,UE2009
o00407-8851000440064.bu,o00407-8851000440064.bu,107,55,4,3,UE2010
o00407-8939700890013.bu,o00407-8939700890013.bu,141,59,3,2,UE2010
o00407-8501401190331.bu,o00407-8501401190331.bu,197,135,7,6,UE2011
o00407-8895100820009.bu,o00407-8895100820009.bu,28,31,2,2,UE2010
o00407-8791200340040.bu,o00407-8791200340040.bu,108,184,5,11,UE2020
o00407-8841200410508.bu,o00407-8841200410508.bu,81,185,2,11,UE2020
o00407-8537501510009.bu,o00407-8537501510009.bu,104,63,2,3,UE2011
o00407-8721100250048.bu,o00407-8721100250048.bu,67,96,6,4,UE2010
o00407-8839000400110.bu,o00407-8839000400110.bu,179,108,5,7,UE2020
o00407-8853600450100.bu,o00407-8853600450100.bu,126,86,1,3,UE2010
o00407-8705000230191.bu,o00407-8705000230191.bu,186,105,7,7,UE2011
o00407-8771801720143.bu,o00407-8771801720143.bu,154,67,2,4,UE2020
o00407-8653300210080.bu,o00407-8653300210080.bu,204,91,3,8,UE2013
o00407-8559600100037.bu,o00407-8559600100037.bu,150,59,4,4,UE2010
o00407-8589801340306.bu,o00407-8589801340306.bu,137,136,2,12,UE2020
o00407-8903600830070.bu,o00407-8903600830070.bu,138,59,2,5,UE2015
o00407-8801301120236.bu,o00407-8801301120236.bu,156,123,7,13,UE2020
o00407-8903600830053.bu,o00407-8903600830053.bu,175,132,3,8,UE2015
o00407-8661400680058.bu,o00407-8661400680058.bu,227,44,2,6,UE2009
o00407-8801301580475.bu,o00407-8801301580475.bu,138,162,2,10,UE2020
o00407-8655000610164.bu,o00407-8655000610164.bu,222,79,4,16,UE2009
o00407-8793900350011.bu,o00407-8793900350011.bu,105,104,7,11,UE2010
o00407-8881100520118.bu,o00407-8881100520118.bu,69,104,2,3,UE2011
o00407-8749100310225.bu,o00407-8749100310225.bu,144,112,7,5,UE2011
o00407-8801300020120.bu,o00407-8801300020120.bu,173,118,7,5,UE2020
o00407-8545600630033.bu,o00407-8545600630033.bu,100,121,11,10,UE2015
o00407-8615001400014.bu,o00407-8615001400014.bu,121,108,1,7,UE2009
o00407-8939700890100.bu,o00407-8939700890100.bu,157,79,4,1,UE2010
o00407-8683500710183.bu,o00407-8683500710183.bu,180,114,8,6,UE2020
o00407-8635500190048.bu,o00407-8635500190048.bu,123,118,3,9,UE2015
o00407-8955900930059.bu,o00407-8955900930059.bu,126,58,1,1,UE2010
o00407-8683500710063.bu,o00407-8683500710063.bu,178,77,4,8,UE2020
o00407-8953200580202.bu,o00407-8953200580202.bu,66,54,2,0,UE2013
o00407-8629000180092.bu,o00407-8629000180092.bu,100,51,2,3,UE2015
o00407-8882000290062.bu,o00407-8882000290062.bu,92,64,3,1,UE2013
o00407-9825600550330.bu,o00407-9825600550330.bu,169,109,3,10,UE2015
o00407-8777700320061.bu,o00407-8777700320061.bu,122,144,4,6,UE2010
o00407-8681900650156.bu,o00407-8681900650156.bu,198,66,6,2,UE2020
o00407-8899401310267.bu,o00407-8899401310267.bu,173,124,6,10,UE2015
o00407-8841201350107.bu,o00407-8841201350107.bu,99,89,3,5,UE2020
o00407-8922200290084.bu,o00407-8922200290084.bu,43,45,4,2,UE2013
o00407-8701701210054.bu,o00407-8701701210054.bu,192,83,6,3,UE2010
o00407-8633900670079.bu,o00407-8633900670079.bu,119,58,7,5,UE2015
o00407-9825600550344.bu,o00407-9825600550344.bu,209,96,6,11,UE2015
o00407-8541300080067.bu,o00407-8541300080067.bu,126,39,2,8,UE2020
o00407-8713000240055.bu,o00407-8713000240055.bu,149,101,7,2,UE2010
o00407-8559600100122.bu,o00407-8559600100122.bu,135,79,7,6,UE2010
o00407-8512000260055.bu,o00407-8512000260055.bu,155,153,9,5,UE2010
o00407-8771801720148.bu,o00407-8771801720148.bu,108,64,2,2,UE2020
o00407-8793900350007.bu,o00407-8793900350007.bu,66,137,8,11,UE2010
o00407-9825600550341.bu,o00407-9825600550341.bu,202,93,4,6,UE2015
o00407-8943501330107.bu,o00407-8943501330107.bu,132,112,2,7,UE2010
o00407-8773400770050.bu,o00407-8773400770050.bu,120,129,5,5,UE2015
o00407-8801301610117.bu,o00407-8801301610117.bu,130,153,4,5,UE2020
o00407-8879000800079.bu,o00407-8879000800079.bu,104,131,2,4,UE2010
o00407-8801301110176.bu,o00407-8801301110176.bu,112,161,6,15,UE2020
o00407-8629000180017.bu,o00407-8629000180017.bu,135,145,3,7,UE2010
o00407-9825600550311.bu,o00407-9825600550311.bu,144,72,2,9,UE2015
o00407-8801301110172.bu,o00407-8801301110172.bu,173,73,3,8,UE2020
o00407-8572300110167.bu,o00407-8572300110167.bu,238,78,6,3,UE2015
o00407-8925700840003.bu,o00407-8925700840003.bu,104,149,7,8,UE2013
o00407-8581200130032.bu,o00407-8581200130032.bu,29,49,1,3,UE2010
o00407-8791200340444.bu,o00407-8791200340444.bu,122,273,5,5,UE2020
o00407-8801301600219.bu,o00407-8801301600219.bu,114,122,7,15,UE2020
o00407-8679701270022.bu,o00407-8679701270022.bu,90,47,1,2,UE2010
o00407-8779300940239.bu,o00407-8779300940239.bu,59,106,4,8,UE2011
o00407-8599501690287.bu,o00407-8599501690287.bu,170,68,3,8,UE2020
o00407-8771801720020.bu,o00407-8771801720020.bu,154,80,5,3,UE2020
o00407-8801301610226.bu,o00407-8801301610226.bu,90,168,6,7,UE2020
o00407-8801300010134.bu,o00407-8801300010134.bu,99,178,4,2,UE2020
o00407-8651700970006.bu,o00407-8651700970006.bu,132,84,5,4,UE2020
o00407-8941900860089.bu,o00407-8941900860089.bu,86,63,3,4,UE2010
o00407-8531601420161.bu,o00407-8531601420161.bu,108,80,7,2,UE2015
o00407-8831500390066.bu,o00407-8831500390066.bu,111,137,8,4,UE2010
o00407-8814501500004.bu,o00407-8814501500004.bu,192,108,4,8,UE2009
o00407-8813701570411.bu,o00407-8813701570411.bu,138,142,10,12,UE2010
o00407-8741600200189.bu,o00407-8741600200189.bu,110,117,5,6,UE2015
o00407-8780701520137.bu,o00407-8780701520137.bu,230,76,8,10,UE2015
o00407-8935401100067.bu,o00407-8935401100067.bu,120,82,4,7,UE2015
o00407-8801301140482.bu,o00407-8801301140482.bu,113,137,5,2,UE2020
o00407-8817000380007.bu,o00407-8817000380007.bu,100,159,9,5,UE2010
o00407-8875701030026.bu,o00407-8875701030026.bu,216,85,3,8,UE2015
o00407-8839001620146.bu,o00407-8839001620146.bu,198,117,6,5,UE2020
o00407-8783101380113.bu,o00407-8783101380113.bu,223,74,5,10,UE2010
o00407-8921401000005.bu,o00407-8921401000005.bu,184,64,4,1,UE2010
o00407-8955900930234.bu,o00407-8955900930234.bu,222,98,2,5,UE2010
o00407-8511100740294.bu,o00407-8511100740294.bu,148,116,6,14,UE2015
o00407-8591000150021.bu,o00407-8591000150021.bu,159,88,1,3,UE2010
o00407-8856000230349.bu,o00407-8856000230349.bu,139,38,3,4,UE2015
o00407-8923000040123.bu,o00407-8923000040123.bu,101,190,4,17,UE2010
o00407-8837401150101.bu,o00407-8837401150101.bu,208,105,2,4,UE2011
o00407-8910900290070.bu,o00407-8910900290070.bu,18,45,1,1,UE2013
o00407-8516200770001.bu,o00407-8516200770001.bu,95,69,0,6,UE2015
o00407-8519701040051.bu,o00407-8519701040051.bu,196,99,9,8,UE2010
o00407-8583901660069.bu,o00407-8583901660069.bu,60,58,2,0,UE2010
o00407-8705000230201.bu,o00407-8705000230201.bu,121,139,6,8,UE2011
o00407-8545600630065.bu,o00407-8545600630065.bu,100,77,6,1,UE2010
o00407-8901001080398.bu,o00407-8901001080398.bu,127,117,3,4,UE2010
o00407-8569300120118.bu,o00407-8569300120118.bu,179,106,9,5,UE2013
o00407-8875701030017.bu,o00407-8875701030017.bu,131,76,13,1,UE2015
o00407-8585500650065.bu,o00407-8585500650065.bu,177,92,3,10,UE2020
o00407-8845500300183.bu,o00407-8845500300183.bu,120,175,4,3,UE2015
o00407-8869200490068.bu,o00407-8869200490068.bu,154,109,7,9,UE2013
