boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-1885600140032.bu,o00407-1885600140032.bu,104,46,2,2,UE2020
o00407-1659400220050.bu,o00407-1659400220050.bu,47,204,5,4,UE2010
o00407-1759000340045.bu,o00407-1759000340045.bu,130,197,4,10,UE2010
o00407-1761200040200.bu,o00407-1761200040200.bu,161,195,2,14,UE2020
o00407-1727200190014.bu,o00407-1727200190014.bu,78,166,6,11,UE2020
o00407-1837600510154.bu,o00407-1837600510154.bu,107,149,1,7,UE2020
o00407-1630600090166.bu,o00407-1630600090166.bu,100,206,1,13,UE2009
o00407-1847300430097.bu,o00407-1847300430097.bu,47,204,3,12,UE2015
o00407-1743400300058.bu,o00407-1743400300058.bu,48,211,2,3,UE2011
o00407-1607100650029.bu,o00407-1607100650029.bu,33,168,2,1,UE2015
o00407-1761200040400.bu,o00407-1761200040400.bu,216,196,5,7,UE2020
o00407-1761200030328.bu,o00407-1761200030328.bu,216,166,5,4,UE2020
o00407-1837600510035.bu,o00407-1837600510035.bu,34,160,4,7,UE2020
o00407-1761200040432.bu,o00407-1761200040432.bu,163,169,6,11,UE2020
o00407-1831700520031.bu,o00407-1831700520031.bu,45,160,4,5,UE2020
o00407-1829500130034.bu,o00407-1829500130034.bu,55,166,0,10,UE2020
o00407-1761200010597.bu,o00407-1761200010597.bu,141,185,6,1,UE2020
o00407-1837600510165.bu,o00407-1837600510165.bu,149,165,4,3,UE2020
o00407-1849000080029.bu,o00407-1849000080029.bu,149,182,2,6,UE2020
o00407-1719100270002.bu,o00407-1719100270002.bu,76,133,3,5,UE2015
o00407-1841400070056.bu,o00407-1841400070056.bu,105,194,2,7,UE2009
o00407-1829500130040.bu,o00407-1829500130040.bu,44,120,0,7,UE2020
o00407-1807400460042.bu,o00407-1807400460042.bu,57,207,2,8,UE2020
o00407-1645400360054.bu,o00407-1645400360054.bu,34,297,1,8,UE2015
o00407-1689600460081.bu,o00407-1689600460081.bu,104,177,4,10,UE2020
o00407-1759000340300.bu,o00407-1759000340300.bu,122,183,2,8,UE2010
o00407-1829500130147.bu,o00407-1829500130147.bu,40,76,0,3,UE2020
o00407-1823600160115.bu,o00407-1823600160115.bu,86,185,3,4,UE2020
o00407-1639000250039.bu,o00407-1639000250039.bu,121,170,0,8,UE2010
o00407-1669100090133.bu,o00407-1669100090133.bu,75,126,1,3,UE2009
o00407-1761200030438.bu,o00407-1761200030438.bu,188,202,6,6,UE2020
o00407-1779500500078.bu,o00407-1779500500078.bu,192,100,3,7,UE2020
o00407-1633000050260.bu,o00407-1633000050260.bu,90,199,1,3,UE2020
o00407-1779500500047.bu,o00407-1779500500047.bu,150,106,1,8,UE2020
o00407-1875900460029.bu,o00407-1875900460029.bu,54,205,5,8,UE2020
o00407-1620900380037.bu,o00407-1620900380037.bu,50,225,4,7,UE2015
o00407-1759000330243.bu,o00407-1759000330243.bu,118,198,1,13,UE2010
o00407-1713200100151.bu,o00407-1713200100151.bu,92,134,0,5,UE2020
o00407-1899600110045.bu,o00407-1899600110045.bu,67,177,1,5,UE2009
o00407-1789200520050.bu,o00407-1789200520050.bu,78,163,3,3,UE2020
o00407-1761200020369.bu,o00407-1761200020369.bu,194,139,7,9,UE2020
o00407-1759000340031.bu,o00407-1759000340031.bu,119,106,2,5,UE2010
o00407-1713200100029.bu,o00407-1713200100029.bu,98,111,1,3,UE2020
o00407-1613600470010.bu,o00407-1613600470010.bu,37,201,1,5,UE2013
o00407-1761200040367.bu,o00407-1761200040367.bu,165,232,3,12,UE2020
o00407-1841400070085.bu,o00407-1841400070085.bu,98,157,1,6,UE2009
o00407-1819800190025.bu,o00407-1819800190025.bu,109,158,1,4,UE2020
o00407-1759000330026.bu,o00407-1759000330026.bu,123,163,4,6,UE2010
o00407-1877500530060.bu,o00407-1877500530060.bu,82,200,3,7,UE2020
o00407-1761200030333.bu,o00407-1761200030333.bu,174,184,2,9,UE2020
o00407-1759000340318.bu,o00407-1759000340318.bu,132,231,4,10,UE2010
o00407-1671300640188.bu,o00407-1671300640188.bu,30,23,1,0,UE2020
o00407-1711600230014.bu,o00407-1711600230014.bu,72,159,6,16,UE2010
o00407-1761200010561.bu,o00407-1761200010561.bu,145,199,4,14,UE2020
o00407-1605500180054.bu,o00407-1605500180054.bu,78,183,2,12,UE2010
