boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-0003500020242.bu,o00407-0003500020242.bu,136,106,1,8,UE2020
o00407-0058200350080.bu,o00407-0058200350080.bu,93,44,1,2,UE2009
o00407-0003500200239.bu,o00407-0003500200239.bu,156,90,1,9,UE2020
o00407-0007800070395.bu,o00407-0007800070395.bu,176,71,2,6,UE2020
o00407-0007800070212.bu,o00407-0007800070212.bu,105,59,0,8,UE2020
o00407-0011600090079.bu,o00407-0011600090079.bu,98,30,1,1,UE2010
o00407-0003500060519.bu,o00407-0003500060519.bu,149,66,3,5,UE2015
o00407-0003500060499.bu,o00407-0003500060499.bu,79,32,0,1,UE2015
o00407-0001900010104.bu,o00407-0001900010104.bu,162,45,1,3,UE2015
o00407-0027200160022.bu,o00407-0027200160022.bu,170,27,0,2,UE2009
o00407-0003500060539.bu,o00407-0003500060539.bu,169,38,0,1,UE2015
o00407-0005100300157.bu,o00407-0005100300157.bu,143,58,1,11,UE2020
o00407-0003500200349.bu,o00407-0003500200349.bu,127,73,3,4,UE2020
o00407-0031000170004.bu,o00407-0031000170004.bu,149,50,2,5,UE2013
o00407-0003500200321.bu,o00407-0003500200321.bu,152,79,5,9,UE2020
o00407-0003500200288.bu,o00407-0003500200288.bu,148,79,4,5,UE2020
o00407-0043400010135.bu,o00407-0043400010135.bu,143,50,4,5,UE2015
o00407-0080900080171.bu,o00407-0080900080171.bu,113,51,1,4,UE2015
o00407-0005100030228.bu,o00407-0005100030228.bu,152,51,3,2,UE2020
o00407-0003500020385.bu,o00407-0003500020385.bu,142,84,0,3,UE2020
o00407-0005100300027.bu,o00407-0005100300027.bu,198,38,3,4,UE2020
o00407-0062000260027.bu,o00407-0062000260027.bu,129,35,1,6,UE2010
o00407-0061200270114.bu,o00407-0061200270114.bu,117,55,4,5,UE2009
o00407-0011600090044.bu,o00407-0011600090044.bu,106,35,0,7,UE2010
o00407-0066300250081.bu,o00407-0066300250081.bu,96,48,0,4,UE2013
o00407-0011600090095.bu,o00407-0011600090095.bu,169,44,4,6,UE2010
o00407-0061200270085.bu,o00407-0061200270085.bu,57,89,2,2,UE2015
o00407-0058200350053.bu,o00407-0058200350053.bu,121,78,3,4,UE2015
o00407-0057400280122.bu,o00407-0057400280122.bu,128,54,4,3,UE2009
o00407-0068000260210.bu,o00407-0068000260210.bu,103,33,2,4,UE2010
o00407-0009400110231.bu,o00407-0009400110231.bu,23,106,0,9,UE2015
o00407-0037000150275.bu,o00407-0037000150275.bu,133,57,3,6,UE2009
o00407-0013200040259.bu,o00407-0013200040259.bu,119,41,2,2,UE2013
o00407-0015900100126.bu,o00407-0015900100126.bu,166,56,4,3,UE2009
o00407-0075200130285.bu,o00407-0075200130285.bu,104,67,2,3,UE2009
o00407-0003500060476.bu,o00407-0003500060476.bu,153,44,0,4,UE2015
o00407-0017500130206.bu,o00407-0017500130206.bu,135,67,1,3,UE2009
o00407-0007800070215.bu,o00407-0007800070215.bu,163,42,0,4,UE2020
o00407-0031000170007.bu,o00407-0031000170007.bu,147,48,2,9,UE2015
o00407-0063900250176.bu,o00407-0063900250176.bu,148,33,1,3,UE2013
o00407-0003500200229.bu,o00407-0003500200229.bu,139,84,3,7,UE2020
o00407-0057400280143.bu,o00407-0057400280143.bu,113,63,0,5,UE2009
o00407-0011600090068.bu,o00407-0011600090068.bu,112,23,2,3,UE2010
o00407-0009400110334.bu,o00407-0009400110334.bu,195,39,3,3,UE2009
o00407-0037000150264.bu,o00407-0037000150264.bu,183,33,3,4,UE2009
o00407-0039600320003.bu,o00407-0039600320003.bu,170,65,4,3,UE2009
o00407-0063900250170.bu,o00407-0063900250170.bu,163,53,4,3,UE2013
o00407-0023000080097.bu,o00407-0023000080097.bu,175,64,4,7,UE2010
