boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-1389700030433.bu,o00407-1389700030433.bu,137,133,7,4,UE2020
o00407-1351000320045.bu,o00407-1351000320045.bu,62,140,2,7,UE2010
o00407-1385400270098.bu,o00407-1385400270098.bu,59,228,5,7,UE2009
o00407-1559800240486.bu,o00407-1559800240486.bu,91,194,3,9,UE2009
o00407-1585701220050.bu,o00407-1585701220050.bu,102,189,6,7,UE2020
o00407-1389701160090.bu,o00407-1389701160090.bu,113,171,3,12,UE2020
o00407-1389700020810.bu,o00407-1389700020810.bu,132,190,5,4,UE2020
o00407-1411700130287.bu,o00407-1411700130287.bu,18,93,2,7,UE2009
o00407-1381100640024.bu,o00407-1381100640024.bu,30,134,4,4,UE2015
o00407-1417600210064.bu,o00407-1417600210064.bu,32,158,2,4,UE2009
o00407-1461300450120.bu,o00407-1461300450120.bu,41,129,3,15,UE2010
o00407-1389701120445.bu,o00407-1389701120445.bu,107,136,2,6,UE2020
o00407-1389701140106.bu,o00407-1389701140106.bu,132,192,2,8,UE2020
o00407-1389700940823.bu,o00407-1389700940823.bu,112,174,8,9,UE2020
o00407-1505901090078.bu,o00407-1505901090078.bu,46,177,0,6,UE2020
o00407-1544000380128.bu,o00407-1544000380128.bu,69,197,1,7,UE2015
o00407-1585701040219.bu,o00407-1585701040219.bu,124,177,2,3,UE2020
o00407-1389700010866.bu,o00407-1389700010866.bu,107,181,3,8,UE2020
o00407-1463000760029.bu,o00407-1463000760029.bu,74,150,0,2,UE2010
o00407-1395100250212.bu,o00407-1395100250212.bu,29,90,1,4,UE2010
o00407-1320000100112.bu,o00407-1320000100112.bu,27,144,0,2,UE2010
o00407-1583000350109.bu,o00407-1583000350109.bu,49,247,7,8,UE2011
o00407-1389701130446.bu,o00407-1389701130446.bu,117,152,2,12,UE2020
o00407-1581400620068.bu,o00407-1581400620068.bu,40,213,2,12,UE2015
o00407-1531800290219.bu,o00407-1531800290219.bu,58,198,4,7,UE2009
o00407-1322600880232.bu,o00407-1322600880232.bu,116,112,4,3,UE2020
o00407-1599701090167.bu,o00407-1599701090167.bu,136,153,5,5,UE2020
o00407-1319600660038.bu,o00407-1319600660038.bu,116,179,3,4,UE2020
o00407-9855800230266.bu,o00407-9855800230266.bu,45,186,5,9,UE2011
o00407-1569500810034.bu,o00407-1569500810034.bu,128,145,6,5,UE2010
o00407-1321800080093.bu,o00407-1321800080093.bu,33,117,1,4,UE2020
o00407-1457500960187.bu,o00407-1457500960187.bu,29,46,2,3,UE2009
o00407-1373000370476.bu,o00407-1373000370476.bu,102,164,3,12,UE2020
o00407-1389700820490.bu,o00407-1389700820490.bu,111,129,1,8,UE2020
o00407-1491500150262.bu,o00407-1491500150262.bu,14,148,1,6,UE2010
o00407-1495800570211.bu,o00407-1495800570211.bu,123,173,3,9,UE2020
