boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-0605000020574.bu,o00407-0605000020574.bu,157,95,2,4,UE2020
o00407-0605000020102.bu,o00407-0605000020102.bu,178,120,1,7,UE2020
o00407-0609200040032.bu,o00407-0609200040032.bu,97,99,1,4,UE2015
o00407-0605000100120.bu,o00407-0605000100120.bu,110,94,1,0,UE2010
o00407-0608400110024.bu,o00407-0608400110024.bu,64,217,0,2,UE2011
o00407-0605000100226.bu,o00407-0605000100226.bu,181,122,3,3,UE2010
o00407-0602500120040.bu,o00407-0602500120040.bu,72,117,1,2,UE2009
o00407-0605000100373.bu,o00407-0605000100373.bu,49,85,1,0,UE2010
o00407-0617300080004.bu,o00407-0617300080004.bu,76,95,1,3,UE2015
o00407-0605000020056.bu,o00407-0605000020056.bu,155,103,6,7,UE2020
o00407-0605000020114.bu,o00407-0605000020114.bu,128,121,2,5,UE2020
o00407-0610600110017.bu,o00407-0610600110017.bu,173,91,0,3,UE2011
o00407-0605000020057.bu,o00407-0605000020057.bu,133,128,1,7,UE2020
o00407-0605000100039.bu,o00407-0605000100039.bu,157,118,5,3,UE2020
o00407-0607600050092.bu,o00407-0607600050092.bu,95,107,2,2,UE2011
o00407-0612200070160.bu,o00407-0612200070160.bu,41,102,2,3,UE2013
o00407-0612200070158.bu,o00407-0612200070158.bu,52,96,1,1,UE2013
o00407-0605000020684.bu,o00407-0605000020684.bu,132,122,8,6,UE2020
o00407-0607600050011.bu,o00407-0607600050011.bu,82,122,3,5,UE2011
o00407-0605000020424.bu,o00407-0605000020424.bu,107,91,2,2,UE2020
o00407-0617300080005.bu,o00407-0617300080005.bu,80,115,2,0,UE2015
o00407-0613000070109.bu,o00407-0613000070109.bu,89,125,1,4,UE2013
o00407-0605000020715.bu,o00407-0605000020715.bu,152,102,2,8,UE2020
o00407-0605000020629.bu,o00407-0605000020629.bu,133,106,0,2,UE2020
o00407-0605000100157.bu,o00407-0605000100157.bu,164,110,1,6,UE2020
o00407-0605000100409.bu,o00407-0605000100409.bu,117,115,3,1,UE2020
o00407-0615700060195.bu,o00407-0615700060195.bu,115,113,3,0,UE2009
o00407-0605000020761.bu,o00407-0605000020761.bu,108,140,8,7,UE2020
o00407-0613000070110.bu,o00407-0613000070110.bu,45,126,0,1,UE2013
o00407-0615700060030.bu,o00407-0615700060030.bu,158,112,1,2,UE2009
o00407-0615700060076.bu,o00407-0615700060076.bu,177,114,1,4,UE2009
o00407-0605000100353.bu,o00407-0605000100353.bu,120,131,3,10,UE2009
o00407-0605000020049.bu,o00407-0605000020049.bu,110,111,1,6,UE2020
o00407-0605000020802.bu,o00407-0605000020802.bu,56,144,1,1,UE2015
o00407-0605000020558.bu,o00407-0605000020558.bu,163,120,4,7,UE2020
o00407-0602500120005.bu,o00407-0602500120005.bu,91,135,3,4,UE2010
o00407-0605000100043.bu,o00407-0605000100043.bu,100,100,2,4,UE2020
o00407-0605000100158.bu,o00407-0605000100158.bu,140,127,2,6,UE2009
o00407-0600900010004.bu,o00407-0600900010004.bu,19,9,0,0,UE2015
o00407-0615700060012.bu,o00407-0615700060012.bu,124,85,3,1,UE2009
o00407-0605000100308.bu,o00407-0605000100308.bu,130,107,2,4,UE2020
o00407-0609200040026.bu,o00407-0609200040026.bu,77,88,2,2,UE2015
o00407-0605000020050.bu,o00407-0605000020050.bu,119,96,3,8,UE2020
o00407-0615700060198.bu,o00407-0615700060198.bu,151,107,1,3,UE2009
o00407-0605000020742.bu,o00407-0605000020742.bu,123,85,0,2,UE2020
o00407-0605000020824.bu,o00407-0605000020824.bu,172,173,3,2,UE2020
o00407-0605000020052.bu,o00407-0605000020052.bu,130,92,2,4,UE2020
o00407-0609200040018.bu,o00407-0609200040018.bu,89,108,3,2,UE2015
o00407-0613000070170.bu,o00407-0613000070170.bu,140,113,5,5,UE2013
o00407-0612200070142.bu,o00407-0612200070142.bu,50,88,2,2,UE2013
o00407-0606800100149.bu,o00407-0606800100149.bu,99,104,5,2,UE2010
o00407-0615700060112.bu,o00407-0615700060112.bu,168,122,1,8,UE2009
o00407-0605000020259.bu,o00407-0605000020259.bu,135,114,1,1,UE2020
o00407-0605000020763.bu,o00407-0605000020763.bu,149,128,6,2,UE2020
o00407-0617300080011.bu,o00407-0617300080011.bu,26,8,0,1,UE2015
o00407-0613000070089.bu,o00407-0613000070089.bu,111,134,9,3,UE2013
o00407-0612200070173.bu,o00407-0612200070173.bu,74,164,2,3,UE2013
o00407-0613000070053.bu,o00407-0613000070053.bu,76,94,3,1,UE2013
o00407-0605000020244.bu,o00407-0605000020244.bu,154,125,0,2,UE2020
o00407-0605000100259.bu,o00407-0605000100259.bu,164,134,5,3,UE2020
o00407-0605000100345.bu,o00407-0605000100345.bu,154,124,2,6,UE2020
o00407-0615700060142.bu,o00407-0615700060142.bu,155,150,2,4,UE2009
o00407-0609200040017.bu,o00407-0609200040017.bu,72,118,3,4,UE2015
o00407-0605000020103.bu,o00407-0605000020103.bu,145,102,1,9,UE2020
o00407-0605000020403.bu,o00407-0605000020403.bu,93,91,1,5,UE2020
o00407-0609200040002.bu,o00407-0609200040002.bu,76,102,2,2,UE2015
o00407-0605000100268.bu,o00407-0605000100268.bu,166,145,2,4,UE2020
o00407-0605000020605.bu,o00407-0605000020605.bu,133,116,3,4,UE2020
o00407-0615700060217.bu,o00407-0615700060217.bu,108,79,5,3,UE2009
o00407-0610600110015.bu,o00407-0610600110015.bu,176,89,2,11,UE2011
o00407-0604100100376.bu,o00407-0604100100376.bu,107,106,2,1,UE2010
o00407-0605000020422.bu,o00407-0605000020422.bu,148,101,3,3,UE2020
o00407-0605000020667.bu,o00407-0605000020667.bu,135,86,4,3,UE2020
o00407-0613000070120.bu,o00407-0613000070120.bu,99,131,4,3,UE2013
o00407-0600900010022.bu,o00407-0600900010022.bu,74,98,0,2,UE2015
o00407-0615700060132.bu,o00407-0615700060132.bu,196,114,1,3,UE2009
o00407-0615700060070.bu,o00407-0615700060070.bu,158,130,1,3,UE2009
o00407-0605000100098.bu,o00407-0605000100098.bu,171,96,1,6,UE2010
o00407-0605000100063.bu,o00407-0605000100063.bu,134,124,5,4,UE2020
o00407-0605000020766.bu,o00407-0605000020766.bu,167,184,1,4,UE2020
o00407-0605000020589.bu,o00407-0605000020589.bu,106,67,0,1,UE2020
o00407-0605000020288.bu,o00407-0605000020288.bu,150,109,1,5,UE2020
o00407-0605000020758.bu,o00407-0605000020758.bu,118,66,2,3,UE2020
o00407-0605000100333.bu,o00407-0605000100333.bu,160,95,2,4,UE2010
o00407-0605000020769.bu,o00407-0605000020769.bu,118,101,0,2,UE2020
o00407-0605000100035.bu,o00407-0605000100035.bu,165,120,0,11,UE2020
o00407-0605000100392.bu,o00407-0605000100392.bu,142,97,4,9,UE2010
o00407-0601700010083.bu,o00407-0601700010083.bu,16,23,0,0,UE2015
o00407-0605000100339.bu,o00407-0605000100339.bu,129,104,2,12,UE2010
o00407-0605000100258.bu,o00407-0605000100258.bu,168,91,3,4,UE2010
o00407-0605000020480.bu,o00407-0605000020480.bu,112,117,4,6,UE2020
o00407-0605000020454.bu,o00407-0605000020454.bu,146,125,4,5,UE2020
o00407-0612200070157.bu,o00407-0612200070157.bu,51,104,0,1,UE2013
o00407-0609200040069.bu,o00407-0609200040069.bu,3,217,0,1,UE2015
o00407-0605000100175.bu,o00407-0605000100175.bu,177,120,1,1,UE2020
o00407-0600900010026.bu,o00407-0600900010026.bu,51,124,1,1,UE2015
o00407-0601700010001.bu,o00407-0601700010001.bu,81,129,2,3,UE2015
o00407-0605000020647.bu,o00407-0605000020647.bu,146,88,3,3,UE2020
o00407-0605000020547.bu,o00407-0605000020547.bu,44,105,3,1,UE2015
o00407-0605000100100.bu,o00407-0605000100100.bu,158,90,5,7,UE2010
o00407-0605000100067.bu,o00407-0605000100067.bu,77,141,1,2,UE2010
o00407-0613000070178.bu,o00407-0613000070178.bu,74,91,3,1,UE2013
o00407-0605000020445.bu,o00407-0605000020445.bu,168,123,4,3,UE2020
o00407-0611400120048.bu,o00407-0611400120048.bu,80,92,2,3,UE2010
o00407-0605000100231.bu,o00407-0605000100231.bu,179,110,1,6,UE2010
o00407-0605000020115.bu,o00407-0605000020115.bu,122,118,2,7,UE2020
o00407-0607600050029.bu,o00407-0607600050029.bu,113,106,0,2,UE2011
o00407-0605000020484.bu,o00407-0605000020484.bu,99,68,1,5,UE2020
o00407-0605000100337.bu,o00407-0605000100337.bu,165,111,4,5,UE2010
o00407-0609200040067.bu,o00407-0609200040067.bu,66,79,0,0,UE2015
o00407-0605000020068.bu,o00407-0605000020068.bu,117,134,3,2,UE2020
o00407-0615700060060.bu,o00407-0615700060060.bu,142,125,3,4,UE2009
o00407-0605000100099.bu,o00407-0605000100099.bu,152,101,5,8,UE2010
o00407-0615700060206.bu,o00407-0615700060206.bu,141,96,4,1,UE2009
o00407-0615700060069.bu,o00407-0615700060069.bu,137,106,2,4,UE2009
o00407-0605000100223.bu,o00407-0605000100223.bu,163,108,5,3,UE2010
o00407-0613000070111.bu,o00407-0613000070111.bu,66,90,2,2,UE2013
o00407-0605000020064.bu,o00407-0605000020064.bu,146,96,5,3,UE2020
o00407-0605000100092.bu,o00407-0605000100092.bu,147,134,5,5,UE2020
o00407-0605000100407.bu,o00407-0605000100407.bu,43,72,0,0,UE2010
o00407-0605000020383.bu,o00407-0605000020383.bu,148,111,3,3,UE2020
o00407-0605000020588.bu,o00407-0605000020588.bu,90,73,0,5,UE2020
o00407-0615700060223.bu,o00407-0615700060223.bu,144,119,4,1,UE2009
o00407-0603300010057.bu,o00407-0603300010057.bu,57,118,1,3,UE2015
o00407-0605000020507.bu,o00407-0605000020507.bu,159,121,5,8,UE2020
o00407-0605000100299.bu,o00407-0605000100299.bu,159,106,4,3,UE2020
o00407-0615700060020.bu,o00407-0615700060020.bu,123,86,2,5,UE2009
o00407-0606800100112.bu,o00407-0606800100112.bu,90,119,1,4,UE2010
o00407-0605000020565.bu,o00407-0605000020565.bu,127,105,2,3,UE2020
o00407-0605000020441.bu,o00407-0605000020441.bu,124,113,3,1,UE2020
o00407-0605000020405.bu,o00407-0605000020405.bu,139,113,2,6,UE2020
o00407-0607600050035.bu,o00407-0607600050035.bu,88,139,4,5,UE2009
o00407-0607600050063.bu,o00407-0607600050063.bu,94,119,4,4,UE2011
o00407-0609200040019.bu,o00407-0609200040019.bu,78,88,1,1,UE2015
o00407-0617300080033.bu,o00407-0617300080033.bu,94,127,1,1,UE2015
o00407-0617300080007.bu,o00407-0617300080007.bu,72,86,1,2,UE2015
o00407-0609200040028.bu,o00407-0609200040028.bu,84,101,5,2,UE2015
o00407-0613000070125.bu,o00407-0613000070125.bu,66,103,0,2,UE2013
o00407-0605000020356.bu,o00407-0605000020356.bu,84,75,4,5,UE2020
o00407-0605000020596.bu,o00407-0605000020596.bu,162,105,2,2,UE2020
o00407-0607600050094.bu,o00407-0607600050094.bu,89,105,1,6,UE2011
o00407-0605000020669.bu,o00407-0605000020669.bu,81,80,3,4,UE2020
o00407-0605000100170.bu,o00407-0605000100170.bu,168,97,2,6,UE2010
o00407-0605000100315.bu,o00407-0605000100315.bu,143,102,4,2,UE2010
o00407-0617300080021.bu,o00407-0617300080021.bu,58,110,0,2,UE2015
o00407-0617300080041.bu,o00407-0617300080041.bu,71,88,2,0,UE2015
o00407-0607600050103.bu,o00407-0607600050103.bu,83,93,0,2,UE2011
o00407-0605000100419.bu,o00407-0605000100419.bu,88,98,2,2,UE2020
o00407-0615700060152.bu,o00407-0615700060152.bu,150,126,6,4,UE2009
o00407-0605000100161.bu,o00407-0605000100161.bu,97,64,0,0,UE2010
o00407-0615700060159.bu,o00407-0615700060159.bu,166,103,3,0,UE2009
o00407-0605000020660.bu,o00407-0605000020660.bu,158,137,6,2,UE2020
o00407-0602500120016.bu,o00407-0602500120016.bu,70,146,0,2,UE2010
o00407-0607600050078.bu,o00407-0607600050078.bu,56,41,1,0,UE2011
o00407-0612200070155.bu,o00407-0612200070155.bu,49,106,0,1,UE2013
o00407-0615700060114.bu,o00407-0615700060114.bu,154,86,1,3,UE2009
o00407-0615700060002.bu,o00407-0615700060002.bu,152,141,2,6,UE2009
o00407-0605000020657.bu,o00407-0605000020657.bu,150,111,4,10,UE2020
o00407-0601700010035.bu,o00407-0601700010035.bu,76,138,2,5,UE2015
o00407-0605000020622.bu,o00407-0605000020622.bu,80,70,1,2,UE2020
o00407-0615700060138.bu,o00407-0615700060138.bu,191,106,2,5,UE2009
o00407-0617300080036.bu,o00407-0617300080036.bu,6,43,0,0,UE2015
o00407-0604100100004.bu,o00407-0604100100004.bu,110,106,1,1,UE2010
o00407-0602500120026.bu,o00407-0602500120026.bu,57,107,0,3,UE2010
o00407-0605000100177.bu,o00407-0605000100177.bu,179,93,5,7,UE2009
o00407-0605000100164.bu,o00407-0605000100164.bu,178,120,4,4,UE2009
o00407-0601700010077.bu,o00407-0601700010077.bu,67,114,2,0,UE2015
o00407-0605000100251.bu,o00407-0605000100251.bu,175,119,8,1,UE2010
o00407-0613000070060.bu,o00407-0613000070060.bu,69,139,0,3,UE2013
o00407-0602500120002.bu,o00407-0602500120002.bu,84,128,4,4,UE2010
o00407-0615700060118.bu,o00407-0615700060118.bu,105,73,0,3,UE2009
o00407-0605000020447.bu,o00407-0605000020447.bu,166,107,4,7,UE2020
o00407-0605000100192.bu,o00407-0605000100192.bu,150,95,1,4,UE2020
o00407-0605000100327.bu,o00407-0605000100327.bu,184,83,1,4,UE2010
o00407-0605000100359.bu,o00407-0605000100359.bu,126,136,2,5,UE2020
o00407-0605000100106.bu,o00407-0605000100106.bu,145,102,7,6,UE2010
o00407-0605000020343.bu,o00407-0605000020343.bu,153,92,6,4,UE2020
o00407-0612200070153.bu,o00407-0612200070153.bu,51,123,0,5,UE2013
o00407-0605000100434.bu,o00407-0605000100434.bu,25,55,0,3,UE2010
o00407-0605000020187.bu,o00407-0605000020187.bu,30,155,0,2,UE2015
o00407-0615700060022.bu,o00407-0615700060022.bu,153,111,2,6,UE2009
o00407-0605000020723.bu,o00407-0605000020723.bu,92,66,4,3,UE2020
o00407-0605000020084.bu,o00407-0605000020084.bu,127,113,3,9,UE2020
o00407-0615700060216.bu,o00407-0615700060216.bu,98,79,4,2,UE2009
o00407-0615700060032.bu,o00407-0615700060032.bu,126,118,5,3,UE2009
o00407-0615700060088.bu,o00407-0615700060088.bu,144,98,3,2,UE2009
o00407-0605000020351.bu,o00407-0605000020351.bu,138,133,3,5,UE2020
o00407-0605000020015.bu,o00407-0605000020015.bu,95,83,3,4,UE2020
o00407-0604100100423.bu,o00407-0604100100423.bu,49,76,1,2,UE2010
o00407-0605000020561.bu,o00407-0605000020561.bu,135,112,3,4,UE2020
o00407-0607600050065.bu,o00407-0607600050065.bu,100,126,2,2,UE2011
o00407-0613000070028.bu,o00407-0613000070028.bu,92,138,3,2,UE2013
o00407-0613000070019.bu,o00407-0613000070019.bu,84,119,0,7,UE2013
o00407-0605000020505.bu,o00407-0605000020505.bu,137,109,3,3,UE2020
o00407-0608400110001.bu,o00407-0608400110001.bu,117,148,1,6,UE2011
o00407-0615700060148.bu,o00407-0615700060148.bu,190,100,2,1,UE2009
o00407-0615700060154.bu,o00407-0615700060154.bu,177,110,0,3,UE2009
o00407-0608400110027.bu,o00407-0608400110027.bu,122,106,3,3,UE2011
o00407-0605000100237.bu,o00407-0605000100237.bu,192,111,5,6,UE2020
o00407-0607600050003.bu,o00407-0607600050003.bu,80,108,0,3,UE2011
o00407-0613000070036.bu,o00407-0613000070036.bu,82,85,2,4,UE2013
o00407-0613000070013.bu,o00407-0613000070013.bu,93,142,1,4,UE2013
o00407-0607600050087.bu,o00407-0607600050087.bu,97,98,0,3,UE2011
o00407-0605000020325.bu,o00407-0605000020325.bu,153,107,5,7,UE2020
o00407-0605000020442.bu,o00407-0605000020442.bu,114,86,0,1,UE2020
o00407-0605000100250.bu,o00407-0605000100250.bu,159,102,4,6,UE2010
o00407-0615700060055.bu,o00407-0615700060055.bu,125,89,0,4,UE2009
o00407-0605000100197.bu,o00407-0605000100197.bu,162,106,1,4,UE2020
o00407-0605000020781.bu,o00407-0605000020781.bu,131,115,6,10,UE2020
o00407-0605000100342.bu,o00407-0605000100342.bu,166,114,4,1,UE2020
o00407-0605000100041.bu,o00407-0605000100041.bu,113,85,2,1,UE2020
o00407-0605000020053.bu,o00407-0605000020053.bu,123,99,3,4,UE2020
o00407-0605000100286.bu,o00407-0605000100286.bu,75,109,0,1,UE2010
o00407-0605000020099.bu,o00407-0605000020099.bu,156,140,3,5,UE2020
o00407-0613000070002.bu,o00407-0613000070002.bu,25,217,2,4,UE2009
o00407-0605000100046.bu,o00407-0605000100046.bu,104,102,1,6,UE2020
o00407-0605000100055.bu,o00407-0605000100055.bu,132,139,4,7,UE2020
o00407-0611400120065.bu,o00407-0611400120065.bu,62,73,1,1,UE2009
o00407-0607600050056.bu,o00407-0607600050056.bu,115,120,2,15,UE2011
o00407-0605000100178.bu,o00407-0605000100178.bu,158,101,1,5,UE2010
o00407-0613000070024.bu,o00407-0613000070024.bu,57,80,1,4,UE2013
o00407-0615700060188.bu,o00407-0615700060188.bu,178,106,0,4,UE2009
o00407-0605000020352.bu,o00407-0605000020352.bu,131,100,1,3,UE2020
o00407-0605000020568.bu,o00407-0605000020568.bu,144,93,2,5,UE2020
o00407-0601700010029.bu,o00407-0601700010029.bu,78,143,1,5,UE2015
o00407-0604100100433.bu,o00407-0604100100433.bu,39,32,0,4,UE2011
o00407-0605000020717.bu,o00407-0605000020717.bu,135,116,6,6,UE2020
o00407-0605000020406.bu,o00407-0605000020406.bu,140,104,2,2,UE2020
o00407-0617300080012.bu,o00407-0617300080012.bu,63,45,1,1,UE2015
o00407-0615700060183.bu,o00407-0615700060183.bu,136,132,3,1,UE2009
o00407-0605000020417.bu,o00407-0605000020417.bu,112,64,3,2,UE2020
o00407-0615700060127.bu,o00407-0615700060127.bu,166,122,3,1,UE2009
o00407-0605000100174.bu,o00407-0605000100174.bu,184,118,3,8,UE2020
o00407-0605000020421.bu,o00407-0605000020421.bu,148,82,1,4,UE2020
o00407-0602500120030.bu,o00407-0602500120030.bu,127,105,1,6,UE2010
o00407-0612200070168.bu,o00407-0612200070168.bu,43,88,1,2,UE2013
o00407-0602500120012.bu,o00407-0602500120012.bu,114,112,1,4,UE2010
o00407-0611400120063.bu,o00407-0611400120063.bu,54,58,1,4,UE2010
o00407-0615700060089.bu,o00407-0615700060089.bu,153,131,0,5,UE2009
o00407-0605000020694.bu,o00407-0605000020694.bu,168,98,0,9,UE2020
o00407-0605000100262.bu,o00407-0605000100262.bu,154,110,3,4,UE2010
o00407-0612200070174.bu,o00407-0612200070174.bu,41,108,0,1,UE2013
o00407-0613000070175.bu,o00407-0613000070175.bu,90,150,3,5,UE2013
o00407-0605000020580.bu,o00407-0605000020580.bu,143,101,3,4,UE2020
o00407-0605000020732.bu,o00407-0605000020732.bu,133,113,5,4,UE2020
o00407-0613000070112.bu,o00407-0613000070112.bu,42,106,0,3,UE2013
o00407-0601700010079.bu,o00407-0601700010079.bu,27,54,1,0,UE2015
o00407-0607600050101.bu,o00407-0607600050101.bu,101,121,1,9,UE2011
o00407-0605000100336.bu,o00407-0605000100336.bu,156,101,5,3,UE2010
o00407-0605000020724.bu,o00407-0605000020724.bu,108,92,2,5,UE2020
o00407-0615700060213.bu,o00407-0615700060213.bu,117,134,6,3,UE2009
o00407-0615700060143.bu,o00407-0615700060143.bu,140,82,0,2,UE2009
o00407-0605000020740.bu,o00407-0605000020740.bu,120,137,5,2,UE2020
o00407-0605000020525.bu,o00407-0605000020525.bu,144,86,5,5,UE2020
o00407-0605000020045.bu,o00407-0605000020045.bu,110,105,3,10,UE2020
o00407-0605000020546.bu,o00407-0605000020546.bu,151,117,3,5,UE2020
o00407-0605000020107.bu,o00407-0605000020107.bu,140,111,4,4,UE2020
o00407-0615700060139.bu,o00407-0615700060139.bu,143,95,3,4,UE2009
o00407-0602500120003.bu,o00407-0602500120003.bu,99,141,0,2,UE2010
o00407-0605000020597.bu,o00407-0605000020597.bu,148,118,0,6,UE2020
o00407-0613000070017.bu,o00407-0613000070017.bu,75,134,2,2,UE2013
o00407-0610600110014.bu,o00407-0610600110014.bu,113,127,0,3,UE2011
o00407-0613000070124.bu,o00407-0613000070124.bu,80,75,2,4,UE2013
o00407-0605000020607.bu,o00407-0605000020607.bu,130,93,2,8,UE2020
o00407-0605000100318.bu,o00407-0605000100318.bu,160,129,3,8,UE2010
o00407-0605000020518.bu,o00407-0605000020518.bu,112,67,2,0,UE2020
o00407-0605000100115.bu,o00407-0605000100115.bu,156,148,2,8,UE2010
o00407-0605000100029.bu,o00407-0605000100029.bu,151,143,3,6,UE2020
o00407-0601700010017.bu,o00407-0601700010017.bu,82,134,3,4,UE2015
o00407-0605000020548.bu,o00407-0605000020548.bu,128,83,7,5,UE2020
o00407-0605000020519.bu,o00407-0605000020519.bu,118,87,3,7,UE2020
o00407-0605000020367.bu,o00407-0605000020367.bu,158,112,3,5,UE2020
o00407-0605000020670.bu,o00407-0605000020670.bu,142,90,7,5,UE2020
o00407-0608400110025.bu,o00407-0608400110025.bu,130,124,0,4,UE2011
o00407-0605000020058.bu,o00407-0605000020058.bu,133,111,7,13,UE2020
o00407-0603300010073.bu,o00407-0603300010073.bu,63,124,2,2,UE2015
o00407-0605000100238.bu,o00407-0605000100238.bu,154,104,4,7,UE2010
o00407-0615700060155.bu,o00407-0615700060155.bu,156,121,5,6,UE2009
o00407-0605000020410.bu,o00407-0605000020410.bu,127,85,5,4,UE2020
o00407-0605000100058.bu,o00407-0605000100058.bu,142,116,1,4,UE2020
o00407-0615700060203.bu,o00407-0615700060203.bu,159,105,6,0,UE2009
o00407-0605000100023.bu,o00407-0605000100023.bu,135,148,2,5,UE2020
o00407-0605000020570.bu,o00407-0605000020570.bu,107,82,2,4,UE2020
o00407-0607600050036.bu,o00407-0607600050036.bu,112,201,3,4,UE2009
o00407-0605000020642.bu,o00407-0605000020642.bu,133,100,8,2,UE2020
o00407-0615700060061.bu,o00407-0615700060061.bu,123,148,2,2,UE2009
o00407-0605000100295.bu,o00407-0605000100295.bu,166,136,1,6,UE2010
o00407-0615700060037.bu,o00407-0615700060037.bu,173,115,2,11,UE2009
o00407-0617300080032.bu,o00407-0617300080032.bu,92,124,0,1,UE2015
o00407-0605000020468.bu,o00407-0605000020468.bu,134,76,2,2,UE2020
o00407-0609200040071.bu,o00407-0609200040071.bu,42,38,0,0,UE2015
o00407-0605000020051.bu,o00407-0605000020051.bu,118,99,2,5,UE2020
o00407-0605000020390.bu,o00407-0605000020390.bu,139,105,1,6,UE2020
o00407-0605000020483.bu,o00407-0605000020483.bu,91,81,0,1,UE2020
o00407-0613000070044.bu,o00407-0613000070044.bu,126,132,3,5,UE2013
o00407-0607600050074.bu,o00407-0607600050074.bu,29,108,0,0,UE2011
o00407-0608400110038.bu,o00407-0608400110038.bu,120,80,1,3,UE2011
o00407-0605000100191.bu,o00407-0605000100191.bu,149,109,6,3,UE2010
o00407-0602500120028.bu,o00407-0602500120028.bu,105,133,3,1,UE2010
o00407-0615700060093.bu,o00407-0615700060093.bu,150,128,5,3,UE2009
o00407-0605000020471.bu,o00407-0605000020471.bu,101,74,2,4,UE2020
o00407-0600900010042.bu,o00407-0600900010042.bu,66,65,0,2,UE2015
o00407-0605000100348.bu,o00407-0605000100348.bu,164,109,3,4,UE2010
o00407-0609200040037.bu,o00407-0609200040037.bu,73,85,5,2,UE2015
o00407-0609200040074.bu,o00407-0609200040074.bu,40,51,1,3,UE2015
o00407-0615700060084.bu,o00407-0615700060084.bu,131,97,2,5,UE2009
o00407-0605000020498.bu,o00407-0605000020498.bu,163,106,3,3,UE2020
o00407-0615700060097.bu,o00407-0615700060097.bu,134,88,4,5,UE2009
o00407-0605000100317.bu,o00407-0605000100317.bu,149,123,4,12,UE2020
o00407-0605000020623.bu,o00407-0605000020623.bu,104,68,7,7,UE2020
o00407-0605000020543.bu,o00407-0605000020543.bu,139,113,3,2,UE2020
o00407-0605000100052.bu,o00407-0605000100052.bu,142,133,3,8,UE2020
o00407-0605000020777.bu,o00407-0605000020777.bu,108,121,4,7,UE2020
o00407-0605000100220.bu,o00407-0605000100220.bu,164,92,6,4,UE2010
o00407-0613000070090.bu,o00407-0613000070090.bu,88,83,2,5,UE2013
o00407-0605000100218.bu,o00407-0605000100218.bu,170,110,5,5,UE2010
o00407-0615700060235.bu,o00407-0615700060235.bu,153,106,2,0,UE2009
o00407-0615700060064.bu,o00407-0615700060064.bu,119,105,1,3,UE2009
o00407-0605000020427.bu,o00407-0605000020427.bu,149,103,4,4,UE2020
o00407-0605000100334.bu,o00407-0605000100334.bu,162,100,3,5,UE2009
o00407-0605000020679.bu,o00407-0605000020679.bu,92,74,1,2,UE2020
o00407-0605000020697.bu,o00407-0605000020697.bu,102,82,0,1,UE2020
o00407-0605000020691.bu,o00407-0605000020691.bu,112,104,1,6,UE2020
o00407-0605000020701.bu,o00407-0605000020701.bu,110,86,2,4,UE2020
o00407-0605000100181.bu,o00407-0605000100181.bu,150,103,5,5,UE2020
o00407-0605000100011.bu,o00407-0605000100011.bu,130,132,0,4,UE2020
o00407-0608400110031.bu,o00407-0608400110031.bu,109,111,1,1,UE2011
o00407-0606800100110.bu,o00407-0606800100110.bu,85,104,1,1,UE2010
o00407-0615700060234.bu,o00407-0615700060234.bu,78,96,4,2,UE2009
o00407-0605000020628.bu,o00407-0605000020628.bu,90,77,2,4,UE2020
o00407-0609200040039.bu,o00407-0609200040039.bu,85,84,5,1,UE2015
o00407-0605000020586.bu,o00407-0605000020586.bu,75,117,1,2,UE2015
o00407-0601700010003.bu,o00407-0601700010003.bu,19,36,0,1,UE2015
o00407-0605000100151.bu,o00407-0605000100151.bu,179,127,3,6,UE2010
o00407-0607600050096.bu,o00407-0607600050096.bu,103,98,3,0,UE2011
o00407-0607600050083.bu,o00407-0607600050083.bu,59,157,1,1,UE2011
o00407-0605000020693.bu,o00407-0605000020693.bu,118,85,3,7,UE2020
o00407-0605000100282.bu,o00407-0605000100282.bu,183,124,6,2,UE2020
o00407-0615700060079.bu,o00407-0615700060079.bu,139,132,3,4,UE2009
o00407-0605000020770.bu,o00407-0605000020770.bu,90,98,1,1,UE2020
o00407-0609200040038.bu,o00407-0609200040038.bu,81,85,1,1,UE2015
o00407-0605000020222.bu,o00407-0605000020222.bu,119,74,3,3,UE2020
o00407-0609200040005.bu,o00407-0609200040005.bu,80,69,3,1,UE2015
o00407-0605000020583.bu,o00407-0605000020583.bu,110,66,3,0,UE2020
o00407-0605000100255.bu,o00407-0605000100255.bu,145,110,5,11,UE2010
o00407-0605000020700.bu,o00407-0605000020700.bu,127,94,2,2,UE2020
o00407-0615700060257.bu,o00407-0615700060257.bu,148,111,0,2,UE2009
o00407-0609200040066.bu,o00407-0609200040066.bu,10,170,0,2,UE2015
o00407-0605000020767.bu,o00407-0605000020767.bu,129,92,1,2,UE2020
o00407-0605000020486.bu,o00407-0605000020486.bu,163,127,2,4,UE2020
o00407-0615700060180.bu,o00407-0615700060180.bu,159,121,2,7,UE2009
o00407-0613000070103.bu,o00407-0613000070103.bu,113,112,2,2,UE2013
o00407-0617300080006.bu,o00407-0617300080006.bu,74,96,2,1,UE2015
o00407-0617300080014.bu,o00407-0617300080014.bu,84,78,0,3,UE2015
o00407-0602500120033.bu,o00407-0602500120033.bu,117,124,4,7,UE2010
o00407-0615700060178.bu,o00407-0615700060178.bu,180,118,1,5,UE2009
o00407-0605000020231.bu,o00407-0605000020231.bu,158,112,4,7,UE2020
o00407-0605000020416.bu,o00407-0605000020416.bu,166,135,3,7,UE2020
