boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-9043300300003.bu,o00407-9043300300003.bu,143,96,0,4,UE2015
o00407-9157000310005.bu,o00407-9157000310005.bu,121,73,1,3,UE2020
o00407-9051400350563.bu,o00407-9051400350563.bu,170,63,4,4,UE2020
o00407-9055700280037.bu,o00407-9055700280037.bu,122,89,1,13,UE2010
o00407-9063800070169.bu,o00407-9063800070169.bu,80,99,3,5,UE2015
o00407-9051400080472.bu,o00407-9051400080472.bu,151,91,2,15,UE2020
o00407-9055700280076.bu,o00407-9055700280076.bu,107,103,5,12,UE2010
o00407-9029800340004.bu,o00407-9029800340004.bu,113,92,0,9,UE2015
o00407-9051400360251.bu,o00407-9051400360251.bu,177,79,4,13,UE2020
o00407-9125100130072.bu,o00407-9125100130072.bu,92,133,5,9,UE2010
o00407-9051400350066.bu,o00407-9051400350066.bu,146,67,6,5,UE2020
o00407-9147200210057.bu,o00407-9147200210057.bu,79,98,1,5,UE2010
o00407-9051400530224.bu,o00407-9051400530224.bu,139,73,0,9,UE2020
o00407-9051400360191.bu,o00407-9051400360191.bu,95,87,2,9,UE2020
o00407-9021200100244.bu,o00407-9021200100244.bu,106,169,0,8,UE2010
o00407-9809400400040.bu,o00407-9809400400040.bu,194,66,2,7,UE2011
o00407-9143000110120.bu,o00407-9143000110120.bu,100,93,1,7,UE2010
o00407-9097200340035.bu,o00407-9097200340035.bu,125,95,2,9,UE2015
o00407-9051400350443.bu,o00407-9051400350443.bu,178,101,6,10,UE2020
o00407-9051400080494.bu,o00407-9051400080494.bu,139,68,2,6,UE2020
o00407-9051400080227.bu,o00407-9051400080227.bu,129,107,5,5,UE2020
o00407-9131600520174.bu,o00407-9131600520174.bu,150,34,4,4,UE2013
o00407-9051400440297.bu,o00407-9051400440297.bu,150,105,0,14,UE2020
o00407-9051400080481.bu,o00407-9051400080481.bu,160,72,4,4,UE2020
o00407-9157000310054.bu,o00407-9157000310054.bu,44,107,0,8,UE2020
o00407-9097200340030.bu,o00407-9097200340030.bu,133,105,3,3,UE2015
o00407-9013100490125.bu,o00407-9013100490125.bu,64,97,2,9,UE2010
o00407-9061100400065.bu,o00407-9061100400065.bu,83,90,1,4,UE2011
o00407-9180400490124.bu,o00407-9180400490124.bu,101,100,2,8,UE2010
o00407-9065400120035.bu,o00407-9065400120035.bu,122,113,2,8,UE2010
o00407-9141300320086.bu,o00407-9141300320086.bu,95,47,1,1,UE2015
o00407-9063800500057.bu,o00407-9063800500057.bu,109,127,0,10,UE2015
o00407-9859000190265.bu,o00407-9859000190265.bu,112,65,1,6,UE2013
o00407-9073500430351.bu,o00407-9073500430351.bu,135,83,3,17,UE2020
o00407-9125100130091.bu,o00407-9125100130091.bu,96,34,4,6,UE2010
o00407-9165000090225.bu,o00407-9165000090225.bu,131,126,5,9,UE2015
o00407-9089100430313.bu,o00407-9089100430313.bu,157,77,3,8,UE2020
o00407-9037900060047.bu,o00407-9037900060047.bu,116,70,1,6,UE2015
o00407-9127800260102.bu,o00407-9127800260102.bu,129,84,3,4,UE2010
o00407-9051400080399.bu,o00407-9051400080399.bu,130,84,2,6,UE2020
o00407-9049200140013.bu,o00407-9049200140013.bu,105,73,2,6,UE2015
o00407-9021200100208.bu,o00407-9021200100208.bu,122,85,2,6,UE2010
o00407-9093000270015.bu,o00407-9093000270015.bu,199,88,1,5,UE2010
o00407-9111100150102.bu,o00407-9111100150102.bu,44,79,1,5,UE2010
o00407-9103000500114.bu,o00407-9103000500114.bu,118,83,2,7,UE2015
o00407-9131600520150.bu,o00407-9131600520150.bu,93,105,2,8,UE2013
o00407-9081600220008.bu,o00407-9081600220008.bu,115,100,3,9,UE2009
o00407-9143000110080.bu,o00407-9143000110080.bu,120,104,5,11,UE2010
o00407-9063800070246.bu,o00407-9063800070246.bu,129,111,2,3,UE2015
o00407-9157000310068.bu,o00407-9157000310068.bu,81,194,2,9,UE2020
o00407-9073500180241.bu,o00407-9073500180241.bu,169,93,0,8,UE2020
o00407-9143000110084.bu,o00407-9143000110084.bu,122,83,1,6,UE2010
o00407-9043300300055.bu,o00407-9043300300055.bu,150,47,0,7,UE2015
